conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
841260593143148545,Mon Mar 13 12:12:09 +0000 2017,0,Lewis Hamilton Puji Kecepatan Mobil Ferrari https://t.co/F4Z2oCznoZ https://t.co/hFnpXmIQJg,841260593143148545,https://pbs.twimg.com/media/C6zCDKMU8AIg4_M.jpg,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/841260593143148545,1486284086,bolacomID,lewis hamilton puji kecepatan mobil ferrari https://t.co/f4z2ocznoz https://t.co/hfnpxmiqjg,lewis hamilton puji kecepatan mobil ferrari,lewis hamilton puji kecepatan mobil ferrari,lewis hamilton puji cepat mobil ferrari,"['lewis', 'hamilton', 'puji', 'cepat', 'mobil', 'ferrari']"
850655992480055300,Sat Apr 08 10:26:07 +0000 2017,0,Lewis Hamilton Nikmati Persaingan dengan Pebalap Ferrari https://t.co/W83Bfuv2rY https://t.co/gdtj0FTkjm,850655992480055300,https://pbs.twimg.com/media/C84jHcQVoAEiJKz.jpg,,in,Indonesia,0,0,0,https://x.com/bolacomID/status/850655992480055300,1486284086,bolacomID,lewis hamilton nikmati persaingan dengan pebalap ferrari https://t.co/w83bfuv2ry https://t.co/gdtj0ftkjm,lewis hamilton nikmati persaingan dengan pebalap ferrari,lewis hamilton nikmati persaingan pebalap ferrari,lewis hamilton nikmat saing balap ferrari,"['lewis', 'hamilton', 'nikmat', 'saing', 'balap', 'ferrari']"
1005887082697576448,Sun Jun 10 18:59:03 +0000 2018,41,YES LEWIS #F***Ferrari #ComeOnRedBull,1005887082697576448,,,in,"London, United Kingdom",0,4,1,https://x.com/WallacePJW/status/1005887082697576448,814882453,WallacePJW,yes lewis #f***ferrari #comeonredbull,yes lewis  f   ferrari  comeonredbull,yes lewis f ferrari comeonredbull,yes lewis f ferrari comeonredbull,"['yes', 'lewis', 'f', 'ferrari', 'comeonredbull']"
844863184338993152,Thu Mar 23 10:47:34 +0000 2017,0,Lewis Hamilton: Favori Ferrari https://t.co/gyLBXm0Eyz https://t.co/rWHJ0st1bu,844863184338993152,https://pbs.twimg.com/media/C7mOldmU8AEFNxt.jpg,,in,,0,0,0,https://x.com/F1trcom/status/844863184338993152,533409110,F1trcom,lewis hamilton: favori ferrari https://t.co/gylbxm0eyz https://t.co/rwhj0st1bu,lewis hamilton  favori ferrari,lewis hamilton favori ferrari,lewis hamilton favori ferrari,"['lewis', 'hamilton', 'favori', 'ferrari']"
921930379585449985,Sun Oct 22 02:45:05 +0000 2017,1,Ferrari Ganti Sasis untuk Vettel Siap Tundukan Lewis Hamilton? https://t.co/P5Vz090fp6 https://t.co/4WIZk4hns5,921930379585449985,https://pbs.twimg.com/media/DMtaywNVAAAGXC7.jpg,,in,Jakarta,0,0,1,https://x.com/liputan6dotcom/status/921930379585449985,47596019,liputan6dotcom,ferrari ganti sasis untuk vettel siap tundukan lewis hamilton? https://t.co/p5vz090fp6 https://t.co/4wizk4hns5,ferrari ganti sasis untuk vettel siap tundukan lewis hamilton,ferrari ganti sasis vettel tundukan lewis hamilton,ferrari ganti sasis vettel tunduk lewis hamilton,"['ferrari', 'ganti', 'sasis', 'vettel', 'tunduk', 'lewis', 'hamilton']"
886226892205858817,Sat Jul 15 14:12:11 +0000 2017,0,Hasil Kualifikasi F1 GP Inggris 2017 Lewis Hamilton Pole Position Duo Ferrari Menempel Ketat https://t.co/sWh8MVRNme https://t.co/S6bEdkx5Hl,886226892205858817,https://pbs.twimg.com/media/DEyCp6mUwAAekyK.jpg,,in,Indonesia,0,0,0,https://x.com/skorindonesia/status/886226892205858817,858220483,skorindonesia,hasil kualifikasi f1 gp inggris 2017 lewis hamilton pole position duo ferrari menempel ketat https://t.co/swh8mvrnme https://t.co/s6bedkx5hl,hasil kualifikasi f gp inggris  lewis hamilton pole position duo ferrari menempel ketat,hasil kualifikasi f gp inggris lewis hamilton pole position duo ferrari menempel ketat,hasil kualifikasi f gp inggris lewis hamilton pole position duo ferrari tempel ketat,"['hasil', 'kualifikasi', 'f', 'gp', 'inggris', 'lewis', 'hamilton', 'pole', 'position', 'duo', 'ferrari', 'tempel', 'ketat']"
1005999230467502086,Mon Jun 11 02:24:41 +0000 2018,2,Vettel Mendahului! Vettel mengumpul 121 mata hanya 1 mata didepan Lewis Hamilton untuk mendahului carta Formula One (F1) musim ini. Ini merupakan kemenangan pertama Team Ferrari di Kanada sejak 2004. &gt;&gt;&gt; https://t.co/5stXhVtOTU https://t.co/jHqKKY7gjY,1005999230467502086,https://pbs.twimg.com/media/DfYGl3bU8AAo3hf.jpg,,in,,0,0,2,https://x.com/DuniaSukan/status/1005999230467502086,261941476,DuniaSukan,vettel mendahului! vettel mengumpul 121 mata hanya 1 mata didepan lewis hamilton untuk mendahului carta formula one (f1) musim ini. ini merupakan kemenangan pertama team ferrari di kanada sejak 2004. &gt;&gt;&gt; https://t.co/5stxhvtotu https://t.co/jhqkky7gjy,vettel mendahului  vettel mengumpul  mata hanya  mata didepan lewis hamilton untuk mendahului carta formula one  f  musim ini  ini merupakan kemenangan pertama team ferrari di kanada sejak    gt  gt  gt,vettel mendahului vettel mengumpul mata mata didepan lewis hamilton mendahului carta formula one f musim kemenangan team ferrari kanada gt gt gt,vettel dahulu vettel kumpul mata mata depan lewis hamilton dahulu carta formula one f musim menang team ferrari kanada gt gt gt,"['vettel', 'dahulu', 'vettel', 'kumpul', 'mata', 'mata', 'depan', 'lewis', 'hamilton', 'dahulu', 'carta', 'formula', 'one', 'f', 'musim', 'menang', 'team', 'ferrari', 'kanada', 'gt', 'gt', 'gt']"
851785081379311616,Tue Apr 11 13:12:43 +0000 2017,0,GP Shanghai Lewis Hamilton: Ferrari un passo avanti (https://t.co/s33nII5AQ5) https://t.co/80maOhBY0J https://t.co/zZ11lQiRFS,851785081379311616,https://pbs.twimg.com/media/C9ImBCWXgAA_k_o.jpg,,in,Italia,0,0,0,https://x.com/infoitsport/status/851785081379311616,317745983,infoitsport,gp shanghai lewis hamilton: ferrari un passo avanti (https://t.co/s33nii5aq5) https://t.co/80maohby0j https://t.co/zz11lqirfs,gp shanghai lewis hamilton  ferrari un passo avanti,gp shanghai lewis hamilton ferrari un passo avanti,gp shanghai lewis hamilton ferrari un passo avanti,"['gp', 'shanghai', 'lewis', 'hamilton', 'ferrari', 'un', 'passo', 'avanti']"
772429972623335424,Sun Sep 04 13:43:51 +0000 2016,3,#Formula1 #GPItalia FINAL 1Â° Nico Rosberg (Mercedes) 2Â° Lewis Hamilton (Mercedes) 3Â° Sebastian Vettel (Ferrari) https://t.co/b4tFp6FOnl,772429972623335424,https://pbs.twimg.com/media/Crg4zYrUkAASLQu.jpg,,in,MÃ©xico - GEB     Te sigue,0,0,2,https://x.com/GEBDeportes/status/772429972623335424,1951063272,GEBDeportes,#formula1 #gpitalia final 1â° nico rosberg (mercedes) 2â° lewis hamilton (mercedes) 3â° sebastian vettel (ferrari) https://t.co/b4tfp6fonl,formula  gpitalia final â° nico rosberg  mercedes  â° lewis hamilton  mercedes  â° sebastian vettel  ferrari,formula gpitalia final â° nico rosberg mercedes â° lewis hamilton mercedes â° sebastian vettel ferrari,formula gpitalia final nico rosberg mercedes lewis hamilton mercedes sebastian vettel ferrari,"['formula', 'gpitalia', 'final', 'nico', 'rosberg', 'mercedes', 'lewis', 'hamilton', 'mercedes', 'sebastian', 'vettel', 'ferrari']"
839579694236372994,Wed Mar 08 20:52:52 +0000 2017,0,Mercedes teme Ferrari. Lewis Hamilton: Sono i favoriti (https://t.co/s33nII5AQ5) https://t.co/mJkADUNw2l https://t.co/ztpui1BDnU,839579694236372994,https://pbs.twimg.com/media/C6bJSE0WcAAjydm.jpg,,in,Italia,0,0,0,https://x.com/infoitsport/status/839579694236372994,317745983,infoitsport,mercedes teme ferrari. lewis hamilton: sono i favoriti (https://t.co/s33nii5aq5) https://t.co/mjkadunw2l https://t.co/ztpui1bdnu,mercedes teme ferrari  lewis hamilton  sono i favoriti,mercedes teme ferrari lewis hamilton sono i favoriti,mercedes teme ferrari lewis hamilton sono i favorit,"['mercedes', 'teme', 'ferrari', 'lewis', 'hamilton', 'sono', 'i', 'favorit']"
774010259429916674,Thu Sep 08 22:23:20 +0000 2016,0,Kanada GP 2012 - Fernando Alonso (Ferrari) ve Lewis Hamilton (Mclaren) https://t.co/tRWtP6mYuL https://t.co/lKajzKluea,774010259429916674,https://pbs.twimg.com/media/Cr3WOlwVUAAF5OM.jpg,,in,,0,0,0,https://x.com/F1trcom/status/774010259429916674,533409110,F1trcom,kanada gp 2012 - fernando alonso (ferrari) ve lewis hamilton (mclaren) https://t.co/trwtp6myul https://t.co/lkajzkluea,kanada gp    fernando alonso  ferrari  ve lewis hamilton  mclaren,kanada gp fernando alonso ferrari ve lewis hamilton mclaren,kanada gp fernando alonso ferrari ve lewis hamilton mclaren,"['kanada', 'gp', 'fernando', 'alonso', 'ferrari', 've', 'lewis', 'hamilton', 'mclaren']"
767447356560273408,Sun Aug 21 19:44:42 +0000 2016,5,Alfie by Lewis Gilbert 1966 #michaelcaine #janeasher https://t.co/AAMBQ0luV2,767447356560273408,https://pbs.twimg.com/media/CqaFTTeWAAAyftf.jpg,,in,"Bologna, Italy",0,0,5,https://x.com/002Federico/status/767447356560273408,306186969,002Federico,alfie by lewis gilbert 1966 #michaelcaine #janeasher https://t.co/aambq0luv2,alfie by lewis gilbert   michaelcaine  janeasher,alfie by lewis gilbert michaelcaine janeasher,alfie by lewis gilbert michaelcaine janeasher,"['alfie', 'by', 'lewis', 'gilbert', 'michaelcaine', 'janeasher']"
839461481565454336,Wed Mar 08 13:03:08 +0000 2017,1,Lewis Hamilton: Ferrari is favoriet niet Mercedes https://t.co/ovfp5uAdI3 https://t.co/kbXEsCa7mK,839461481565454336,https://pbs.twimg.com/media/C6ZdxDFVMAA2z0K.jpg,,in,Belgium,0,0,0,https://x.com/nieuwsbladsport/status/839461481565454336,15169569,nieuwsbladsport,lewis hamilton: ferrari is favoriet niet mercedes https://t.co/ovfp5uadi3 https://t.co/kbxesca7mk,lewis hamilton  ferrari is favoriet niet mercedes,lewis hamilton ferrari is favoriet niet mercedes,lewis hamilton ferrari is favoriet niet mercedes,"['lewis', 'hamilton', 'ferrari', 'is', 'favoriet', 'niet', 'mercedes']"
715069204290863104,Wed Mar 30 06:52:38 +0000 2016,0,Hamilton Waspadai Kejutan-kejutan Ferrari: Lewis Hamilton antusias menyambut lanjutan Formula 1 di balapan Gra... https://t.co/5iGjMkdO5x,715069204290863104,,,in,"Melbourne, Victoria",0,0,0,https://x.com/Artemizz_/status/715069204290863104,106425714,Artemizz_,hamilton waspadai kejutan-kejutan ferrari: lewis hamilton antusias menyambut lanjutan formula 1 di balapan gra... https://t.co/5igjmkdo5x,hamilton waspadai kejutan kejutan ferrari  lewis hamilton antusias menyambut lanjutan formula  di balapan gra,hamilton waspadai kejutan kejutan ferrari lewis hamilton antusias menyambut lanjutan formula balapan gra,hamilton waspada kejut kejut ferrari lewis hamilton antusias sambut lanjut formula balap gra,"['hamilton', 'waspada', 'kejut', 'kejut', 'ferrari', 'lewis', 'hamilton', 'antusias', 'sambut', 'lanjut', 'formula', 'balap', 'gra']"
802888941091299328,Sun Nov 27 14:56:55 +0000 2016,2,Lewis to Ferrari,802888941091299328,,,in,,0,0,1,https://x.com/Stef_LH44/status/802888941091299328,219336956,Stef_LH44,lewis to ferrari,lewis to ferrari,lewis to ferrari,lewis to ferrari,"['lewis', 'to', 'ferrari']"
779310698266517504,Fri Sep 23 13:25:24 +0000 2016,0,Lewis Hamilton Approves Ferrari's F1 Halo https://t.co/RWXNgQKd82 https://t.co/zGlKuHdfF4,779310698266517504,https://pbs.twimg.com/media/CtCq8ucW8AEp9-o.jpg,,in,"Knoxville, TN ",0,0,0,https://x.com/EurotechKnox/status/779310698266517504,241206203,EurotechKnox,lewis hamilton approves ferrari's f1 halo https://t.co/rwxngqkd82 https://t.co/zglkuhdff4,lewis hamilton approves ferrari s f halo,lewis hamilton approves ferrari s f halo,lewis hamilton approves ferrari s f halo,"['lewis', 'hamilton', 'approves', 'ferrari', 's', 'f', 'halo']"
782846537739141120,Mon Oct 03 07:35:33 +0000 2016,0,F1 | Lewis Hamilton Sepang: https://t.co/IjD8d7SdwQ,782846537739141120,,,in,"Luino, Lombardia",0,0,0,https://x.com/LucaFerrariFP/status/782846537739141120,571135948,LucaFerrariFP,f1 | lewis hamilton sepang: https://t.co/ijd8d7sdwq,f | lewis hamilton sepang,f | lewis hamilton sepang,f lewis hamilton sepang,"['f', 'lewis', 'hamilton', 'sepang']"
756671562435076096,Sat Jul 23 02:05:33 +0000 2016,0,#SangBaraNews Di Hungaroring Red Bull Bersaing dengan Ferrari bukan Mercedes: Lewis Hamilton menyebut Red Bu... https://t.co/p3W6Jsi6pS,756671562435076096,,,in,Indonesia,0,0,0,https://x.com/SangBara/status/756671562435076096,227335170,SangBara,#sangbaranews di hungaroring red bull bersaing dengan ferrari bukan mercedes: lewis hamilton menyebut red bu... https://t.co/p3w6jsi6ps,sangbaranews di hungaroring red bull bersaing dengan ferrari bukan mercedes  lewis hamilton menyebut red bu,sangbaranews hungaroring red bull bersaing ferrari mercedes lewis hamilton menyebut red bu,sangbaranews hungaroring red bull saing ferrari mercedes lewis hamilton sebut red bu,"['sangbaranews', 'hungaroring', 'red', 'bull', 'saing', 'ferrari', 'mercedes', 'lewis', 'hamilton', 'sebut', 'red', 'bu']"
802888462512754688,Sun Nov 27 14:55:01 +0000 2016,0,Mamma Lewis in Ferrari #skymotori,802888462512754688,,,in,,0,0,0,https://x.com/antonella65anto/status/802888462512754688,132631638,antonella65anto,mamma lewis in ferrari #skymotori,mamma lewis in ferrari  skymotori,mamma lewis in ferrari skymotori,mamma lewis in ferrari skymotori,"['mamma', 'lewis', 'in', 'ferrari', 'skymotori']"
731416771622621184,Sat May 14 09:32:02 +0000 2016,0,Ada kemungkinan salah satu Ferrari akan menyelip di antara 2 Mercedes dgn Lewis mengeluh akan balance dr mobilnya di quali nanti. #FP3.,731416771622621184,,,in,Indonesia,0,0,1,https://x.com/FerraristaIndo/status/731416771622621184,813136165,FerraristaIndo,ada kemungkinan salah satu ferrari akan menyelip di antara 2 mercedes dgn lewis mengeluh akan balance dr mobilnya di quali nanti. #fp3.,ada kemungkinan salah satu ferrari akan menyelip di antara  mercedes dgn lewis mengeluh akan balance dr mobilnya di quali nanti   fp,salah ferrari menyelip mercedes lewis mengeluh balance dr mobilnya quali fp,salah ferrari selip mercedes lewis keluh balance dr mobil quali fp,"['salah', 'ferrari', 'selip', 'mercedes', 'lewis', 'keluh', 'balance', 'dr', 'mobil', 'quali', 'fp']"
839218151443267585,Tue Mar 07 20:56:13 +0000 2017,0,Lewis Hamilton - Ferrari emerging as favourites: https://t.co/eairNW5qbI via @ESPNF1,839218151443267585,,,in,ð´ð´,0,0,0,https://x.com/SteveStevens47/status/839218151443267585,1176640496,SteveStevens47,lewis hamilton - ferrari emerging as favourites: https://t.co/eairnw5qbi via @espnf1,lewis hamilton   ferrari emerging as favourites   via,lewis hamilton ferrari emerging as favourites via,lewis hamilton ferrari emerging as favourites via,"['lewis', 'hamilton', 'ferrari', 'emerging', 'as', 'favourites', 'via']"
802888368451362816,Sun Nov 27 14:54:38 +0000 2016,0,LEWIS VIENI IN FERRARI @LewisHamilton @ScuderiaFerrari #skymotori,802888368451362816,,,in,erbusco,0,0,0,https://x.com/Zanna1996/status/802888368451362816,365686956,Zanna1996,lewis vieni in ferrari @lewishamilton @scuderiaferrari #skymotori,lewis vieni in ferrari      skymotori,lewis vieni in ferrari skymotori,lewis vieni in ferrari skymotori,"['lewis', 'vieni', 'in', 'ferrari', 'skymotori']"
765240482267934721,Mon Aug 15 17:35:23 +0000 2016,0,Lewis to Ferrari? https://t.co/Esvkmro3iJ,765240482267934721,,,in,Steiermark,0,0,0,https://x.com/DJOREMY/status/765240482267934721,4445189596,DJOREMY,lewis to ferrari? https://t.co/esvkmro3ij,lewis to ferrari,lewis to ferrari,lewis to ferrari,"['lewis', 'to', 'ferrari']"
836275971506348035,Mon Feb 27 18:05:03 +0000 2017,2,Mercedes' Lewis Hamilton pips Ferrari's Sebastian Vettel in opening Barcelona testing https://t.co/NDEkZ0m8wt https://t.co/841toBHAlt,836275971506348035,https://pbs.twimg.com/media/C5sMjx8UoAAO_Yh.jpg,,in,"New Delhi, India",0,0,0,https://x.com/ZeeNewsSports/status/836275971506348035,4631123532,ZeeNewsSports,mercedes' lewis hamilton pips ferrari's sebastian vettel in opening barcelona testing https://t.co/ndekz0m8wt https://t.co/841tobhalt,mercedes  lewis hamilton pips ferrari s sebastian vettel in opening barcelona testing,mercedes lewis hamilton pips ferrari s sebastian vettel in opening barcelona testing,mercedes lewis hamilton pips ferrari s sebastian vettel in opening barcelona testing,"['mercedes', 'lewis', 'hamilton', 'pips', 'ferrari', 's', 'sebastian', 'vettel', 'in', 'opening', 'barcelona', 'testing']"
759795936625356800,Sun Jul 31 17:00:42 +0000 2016,0,GP di Germania formula 1 vince ancora Lewis Hamilton https://t.co/F3CiFdiuif #notizie #sapevatelo #sport #ferrari,759795936625356800,,,in,,0,0,0,https://x.com/notizieit/status/759795936625356800,281093385,notizieit,gp di germania formula 1 vince ancora lewis hamilton https://t.co/f3cifdiuif #notizie #sapevatelo #sport #ferrari,gp di germania formula  vince ancora lewis hamilton   notizie  sapevatelo  sport  ferrari,gp germania formula vince ancora lewis hamilton notizie sapevatelo sport ferrari,gp germania formula vince ancora lewis hamilton notizie sapevatelo sport ferrari,"['gp', 'germania', 'formula', 'vince', 'ancora', 'lewis', 'hamilton', 'notizie', 'sapevatelo', 'sport', 'ferrari']"
777490264189349889,Sun Sep 18 12:51:38 +0000 2016,0,Raikonnen ah por lewis!!!! Vengaaa Ferrari!!! #SingaporeGP,777490264189349889,,,in,,0,0,0,https://x.com/CandaditoRojo/status/777490264189349889,48856842,CandaditoRojo,raikonnen ah por lewis!!!! vengaaa ferrari!!! #singaporegp,raikonnen ah por lewis     vengaaa ferrari     singaporegp,raikonnen ah por lewis vengaaa ferrari singaporegp,raikonnen ah por lewis vengaaa ferrari singaporegp,"['raikonnen', 'ah', 'por', 'lewis', 'vengaaa', 'ferrari', 'singaporegp']"
742108379246530560,Sun Jun 12 21:36:39 +0000 2016,0,Pemandu Mercedes Lewis Hamilton menjuarai perlumbaan F1 Kanada. Pemandu Ferrari Sebastien Vettel tamatkan... https://t.co/pihfxcExBX,742108379246530560,,,in,Malaysia,0,0,0,https://x.com/AstroRadioNews/status/742108379246530560,3314811637,AstroRadioNews,pemandu mercedes lewis hamilton menjuarai perlumbaan f1 kanada. pemandu ferrari sebastien vettel tamatkan... https://t.co/pihfxcexbx,pemandu mercedes lewis hamilton menjuarai perlumbaan f kanada  pemandu ferrari sebastien vettel tamatkan,pemandu mercedes lewis hamilton menjuarai perlumbaan f kanada pemandu ferrari sebastien vettel tamatkan,pandu mercedes lewis hamilton juara perlumbaan f kanada pandu ferrari sebastien vettel tamat,"['pandu', 'mercedes', 'lewis', 'hamilton', 'juara', 'perlumbaan', 'f', 'kanada', 'pandu', 'ferrari', 'sebastien', 'vettel', 'tamat']"
742129896227360769,Sun Jun 12 23:02:10 +0000 2016,1,Hasil Lomba: Lewis Hamilton Menang Akibat Ferrari Salah Strategi https://t.co/Haqb5v44gj https://t.co/HNCYUwaWl7,742129896227360769,https://pbs.twimg.com/media/CkyTNI3VAAAlupA.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/otomotifweekly/status/742129896227360769,135065939,otomotifweekly,hasil lomba: lewis hamilton menang akibat ferrari salah strategi https://t.co/haqb5v44gj https://t.co/hncyuwawl7,hasil lomba  lewis hamilton menang akibat ferrari salah strategi,hasil lomba lewis hamilton menang akibat ferrari salah strategi,hasil lomba lewis hamilton menang akibat ferrari salah strategi,"['hasil', 'lomba', 'lewis', 'hamilton', 'menang', 'akibat', 'ferrari', 'salah', 'strategi']"
711451471917678592,Sun Mar 20 07:17:03 +0000 2016,14,F1: Pemandu Mercedes Nico Rosberg menang GP Australia; rakan sepasukan Lewis Hamilton kedua &amp; Sebastian Vettel (Ferrari) ketiga.,711451471917678592,,,in,Malaysia,0,0,4,https://x.com/bharianmy/status/711451471917678592,63070483,bharianmy,f1: pemandu mercedes nico rosberg menang gp australia; rakan sepasukan lewis hamilton kedua &amp; sebastian vettel (ferrari) ketiga.,f  pemandu mercedes nico rosberg menang gp australia  rakan sepasukan lewis hamilton kedua  amp  sebastian vettel  ferrari  ketiga,f pemandu mercedes nico rosberg menang gp australia rakan sepasukan lewis hamilton amp sebastian vettel ferrari ketiga,f pandu mercedes nico rosberg menang gp australia rak pasu lewis hamilton amp sebastian vettel ferrari tiga,"['f', 'pandu', 'mercedes', 'nico', 'rosberg', 'menang', 'gp', 'australia', 'rak', 'pasu', 'lewis', 'hamilton', 'amp', 'sebastian', 'vettel', 'ferrari', 'tiga']"
